8.05     0.00112955     0.00057082     0.00102987     0.00347723
8.1     0.000830793     0.000438706     0.000842978     0.00300831
8.15     0.000532037     0.000306592     0.000656085     0.00253939
8.2     0.000484878     0.000277525     0.000595569     0.00236086
8.25     0.000437719     0.000248458     0.000535053     0.00218233
8.3     0.00040054     0.000216547     0.000467138     0.00201586
8.35     0.000363362     0.000184637     0.000399224     0.00184939
8.4     0.000323253     0.000146074     0.000317184     0.0016721
8.45     0.000283145     0.000107511     0.000235143     0.00149481
8.5     0.000241986     8.67695e-05     0.000195916     0.0013388
8.55     0.000200826     6.60281e-05     0.00015669     0.0011828
8.6     0.00018802     6.16463e-05     0.000146583     0.00111868
8.65     0.000175214     5.72645e-05     0.000136477     0.00105456
8.7     0.000163428     5.32533e-05     0.000127289     0.000993496
8.75     0.000151641     4.9242e-05     0.000118101     0.000932433
8.8     0.000140943     4.56179e-05     0.000109869     0.000875369
8.85     0.000130246     4.19938e-05     0.000101636     0.000818305
8.9     0.00011544     3.59927e-05     8.87566e-05     0.000743057
8.95     0.000100634     2.99916e-05     7.58772e-05     0.000667809
9     8.92228e-05     2.68303e-05     6.893e-05     0.000613387
9.05     7.78115e-05     2.36691e-05     6.19827e-05     0.000558965
9.1     7.18455e-05     2.13264e-05     5.58356e-05     0.000517942
9.15     6.58794e-05     1.89838e-05     4.96885e-05     0.000476918
9.2     6.13138e-05     1.7457e-05     4.56501e-05     0.000444124
9.25     5.67482e-05     1.59303e-05     4.16117e-05     0.00041133
9.3     5.28027e-05     1.49146e-05     3.89391e-05     0.000384252
9.35     4.88573e-05     1.3899e-05     3.62665e-05     0.000357173
9.4     4.51902e-05     1.29469e-05     3.37804e-05     0.000332079
9.45     4.15231e-05     1.19949e-05     3.12943e-05     0.000306985
9.5     3.68528e-05     1.08658e-05     2.84034e-05     0.000277471
9.55     3.21826e-05     9.73677e-06     2.55124e-05     0.000247957
9.6     2.98554e-05     9.0667e-06     2.37472e-05     0.000231216
9.65     2.75283e-05     8.39664e-06     2.1982e-05     0.000214475
9.7     2.53844e-05     7.78435e-06     2.04053e-05     0.000199318
9.75     2.32406e-05     7.17207e-06     1.88286e-05     0.000184161
9.8     2.07086e-05     6.45842e-06     1.70381e-05     0.000166984
9.85     1.81765e-05     5.74476e-06     1.52477e-05     0.000149808
9.9     1.58491e-05     5.03303e-06     1.34879e-05     0.000134421
9.95     1.35216e-05     4.32131e-06     1.17281e-05     0.000119033
10     1.28701e-05     4.12158e-06     1.11389e-05     0.000112589
